channel_name,subscribers,last_video_date,last_video_views,country,url,channel_id
UGuruz,81200,2021-12-20,96637,IN,https://www.youtube.com/channel/UCgd3l8iA5zBYVa4sQ6-ONFw,UCgd3l8iA5zBYVa4sQ6-ONFw
오후다섯씨,48500,2025-11-14,5,KR,https://www.youtube.com/channel/UCgMUR5LrlKuP6Ot0ZBem8Nw,UCgMUR5LrlKuP6Ot0ZBem8Nw
Blender Made Easy,194000,2025-11-14,6817,US,https://www.youtube.com/channel/UCaS7BQniaSNfBZDYiLimKxQ,UCaS7BQniaSNfBZDYiLimKxQ
Raj Photo Editing and Much More,3110000,2025-11-13,23764,IN,https://www.youtube.com/channel/UCqtMrF1ZSr5sPX1vgoPIefw,UCqtMrF1ZSr5sPX1vgoPIefw
INNER FRAME VFX,5290,2024-04-05,13799,BD,https://www.youtube.com/channel/UC72xk5ziexSGGSRQ6iPTyvA,UC72xk5ziexSGGSRQ6iPTyvA
노돌리,352000,2025-11-18,96,KR,https://www.youtube.com/channel/UCNvGiN93jKCp39Jsq31BMmg,UCNvGiN93jKCp39Jsq31BMmg
인프런 inflearn,33900,2025-11-07,923,KR,https://www.youtube.com/channel/UC0Y0T9JpgIBbyGDjvy9PbOg,UC0Y0T9JpgIBbyGDjvy9PbOg
KIRI Engine - 3D Scanner App,13000,2025-11-14,1750,CA,https://www.youtube.com/channel/UCZ4BZY8jLuaQpzBuMqZCEFg,UCZ4BZY8jLuaQpzBuMqZCEFg
Armchair History Interactive,35700,2025-11-17,1536,,https://www.youtube.com/channel/UCDrTqCbgTmF5eM-oyzazzzg,UCDrTqCbgTmF5eM-oyzazzzg
게임잡지 GTOPIA,24900,2025-11-17,13520,KR,https://www.youtube.com/channel/UCS-X1uBDTNwAYyydiXjcX9A,UCS-X1uBDTNwAYyydiXjcX9A
Stefan 3D AI Lab,19200,2025-11-16,2132,ME,https://www.youtube.com/channel/UCRW08KcTVjXEmBzBsVl7XjA,UCRW08KcTVjXEmBzBsVl7XjA
BTS - Topic,444000,,,,https://www.youtube.com/channel/UC9vrvNSL3xcWGSkV86REBSg,UC9vrvNSL3xcWGSkV86REBSg
고박사의 유니티 노트,15300,2025-11-14,418,KR,https://www.youtube.com/channel/UCArLLmJohRrA0bt5XAiN0qQ,UCArLLmJohRrA0bt5XAiN0qQ
이연LEEYEON,953000,2025-11-16,30001,KR,https://www.youtube.com/channel/UCKw7Jsu2cMU_D4yK8VMms1Q,UCKw7Jsu2cMU_D4yK8VMms1Q
3D Entertainment,3920000,2025-11-17,8422,ID,https://www.youtube.com/channel/UCE0laCY30f_ky80J0BxD3dA,UCE0laCY30f_ky80J0BxD3dA
Aastha Mulkarwar,65100,2025-10-21,1851,,https://www.youtube.com/channel/UCAv83eeN_ap4W0lKpbXKFVg,UCAv83eeN_ap4W0lKpbXKFVg
Amelia Scarlett,6420,2024-09-01,42964,,https://www.youtube.com/channel/UCOI2Mia6eIzmZgXXXw_Kl0w,UCOI2Mia6eIzmZgXXXw_Kl0w
YEONJUN - Topic,76600,2025-11-07,291870,,https://www.youtube.com/channel/UCItY06Ghe5oGOpWANM7lGvA,UCItY06Ghe5oGOpWANM7lGvA
Blackout Creatively,28600,2025-11-07,111,GB,https://www.youtube.com/channel/UC1Rbaw0s4bBH4Jiax0_fARw,UC1Rbaw0s4bBH4Jiax0_fARw
뚝딱 대백과,79600,2025-11-16,178528,KR,https://www.youtube.com/channel/UCtVr17IIh0pg6h_o2j_Eelg,UCtVr17IIh0pg6h_o2j_Eelg
아오쿠모 린 AOKUMO RIN,200000,2025-11-16,54762,KR,https://www.youtube.com/channel/UCQmcltnre6aG9SkDRYZqFIg,UCQmcltnre6aG9SkDRYZqFIg
Madia Designer,369000,2025-11-17,40004,KR,https://www.youtube.com/channel/UCxRnfrmJAkRLarzeBJETB5g,UCxRnfrmJAkRLarzeBJETB5g
강민혁 X 차누,234000,2025-11-16,1141,KR,https://www.youtube.com/channel/UCATlt-6_btNTEikDGIl9SSg,UCATlt-6_btNTEikDGIl9SSg
Code4Broke,28800,2025-10-31,43666,CA,https://www.youtube.com/channel/UCBZPfsQhtYiYGkoKPjUMWmA,UCBZPfsQhtYiYGkoKPjUMWmA
Concepts Design Studio,132000,2025-11-17,3242,,https://www.youtube.com/channel/UCdi-7AU4_3RvbLgkchAaa_g,UCdi-7AU4_3RvbLgkchAaa_g
김작가 TV,2640000,2025-11-17,48791,KR,https://www.youtube.com/channel/UCvil4OAt-zShzkKHsg9EQAw,UCvil4OAt-zShzkKHsg9EQAw
AI놀이터,34300,2025-11-10,1356,KR,https://www.youtube.com/channel/UCTr21s93d_hqeFtDqd8bQHw,UCTr21s93d_hqeFtDqd8bQHw
꧁꽃비 ASMR꧂,46600,2025-07-01,3769,KR,https://www.youtube.com/channel/UCjTKj1K7OuxDhfqyW2H5BJA,UCjTKj1K7OuxDhfqyW2H5BJA
FANTAZY PICK(판타지픽),22100,2025-11-11,709,,https://www.youtube.com/channel/UCifwGh3Rtr_dl5ObHSfTw2Q,UCifwGh3Rtr_dl5ObHSfTw2Q
만두의 옷장,141000,2025-09-23,3855,KR,https://www.youtube.com/channel/UCzDwRo3XkLgfPRgLQF3ilkA,UCzDwRo3XkLgfPRgLQF3ilkA
CG bird,29400,2024-11-16,10592,,https://www.youtube.com/channel/UCF6wu26Tp6yAQkRu6S1iTcg,UCF6wu26Tp6yAQkRu6S1iTcg
izzo_tutorials,5170,2025-11-11,1447,,https://www.youtube.com/channel/UCyjL-ngS5JCvjtCvSQ5wq0Q,UCyjL-ngS5JCvjtCvSQ5wq0Q
MarcTGamer,154000,2025-11-17,30813,CA,https://www.youtube.com/channel/UC96Gj9X-pyin5rWklSueUgg,UC96Gj9X-pyin5rWklSueUgg
Enzo Minarro,5520,2025-02-26,1249,,https://www.youtube.com/channel/UCFgeUjB1sfXOMeRBvi8r0Eg,UCFgeUjB1sfXOMeRBvi8r0Eg
Ali Elzoheiry,67200,2025-11-13,2081,NL,https://www.youtube.com/channel/UCrrZx9bh7RMYhXvaN8BrbNg,UCrrZx9bh7RMYhXvaN8BrbNg
Board Game Design Lab,12600,2024-02-26,4455,US,https://www.youtube.com/channel/UCE086xjvG2NNVaoUfuMw7dA,UCE086xjvG2NNVaoUfuMw7dA
Mito Tsukino - Topic,5730,2025-02-06,149576,,https://www.youtube.com/channel/UCjVBv-7K7NqLF4M1T8btNoQ,UCjVBv-7K7NqLF4M1T8btNoQ
Tech Groww,5930,2025-11-06,99,IN,https://www.youtube.com/channel/UCD-xHrNn6HuumSU-SyZOdHw,UCD-xHrNn6HuumSU-SyZOdHw
모험러의 새로운 모험,26500,2025-11-17,1516,KR,https://www.youtube.com/channel/UCwhGV1cal7VTbg2GQHt1MCw,UCwhGV1cal7VTbg2GQHt1MCw
Faebe Tutorials,29000,2025-11-01,20856,CH,https://www.youtube.com/channel/UCQ29HrxOBr8RsjTCaiiTL2w,UCQ29HrxOBr8RsjTCaiiTL2w
김맨,5970,2025-10-18,2347,KR,https://www.youtube.com/channel/UCuWUnxpjmR_yBlqBzRIilUg,UCuWUnxpjmR_yBlqBzRIilUg
블리bli_d(BLI),7400,2025-09-18,565,KR,https://www.youtube.com/channel/UCZeFxU4IHPQKdvritnKdZXA,UCZeFxU4IHPQKdvritnKdZXA
Philipp Galvan Design,12400,2020-10-01,0,GB,https://www.youtube.com/channel/UCnrNz-zZxT6rnyN8ah-tsKw,UCnrNz-zZxT6rnyN8ah-tsKw
Utix Grapix,12700,2025-10-17,358,,https://www.youtube.com/channel/UCqW1JmTtpLD2Jh9AO-dkh6w,UCqW1JmTtpLD2Jh9AO-dkh6w
Design Frame,32900,2025-11-13,497,US,https://www.youtube.com/channel/UCNaAppb_FDGLH3vLnUcY3Pg,UCNaAppb_FDGLH3vLnUcY3Pg
숏츠랜드,17300,2025-11-18,4133,KR,https://www.youtube.com/channel/UC1Y8cR5EuLGjDyLgdO6mFyg,UC1Y8cR5EuLGjDyLgdO6mFyg
Ryan Kennedy,1300000,2025-11-18,1704,US,https://www.youtube.com/channel/UCTkhZGtANjMzXpgDUE7HLUA,UCTkhZGtANjMzXpgDUE7HLUA
SCS  TREND ,115000,2025-01-23,19323,IN,https://www.youtube.com/channel/UC90LjqWJwUcMNcsYW1VjfCA,UC90LjqWJwUcMNcsYW1VjfCA
모카당,74100,2025-11-18,1714,KR,https://www.youtube.com/channel/UCzfBPBJZNZ9-CX3NThcnJzw,UCzfBPBJZNZ9-CX3NThcnJzw
제갈금자,74700,2025-11-17,23321,KR,https://www.youtube.com/channel/UC89cuCk2ua2P_ZMCO5dP9jg,UC89cuCk2ua2P_ZMCO5dP9jg
Sean Dove,71000,,,AU,https://www.youtube.com/channel/UC5QgEOuV9CzBCC8XFTV6ZQg,UC5QgEOuV9CzBCC8XFTV6ZQg
Lewis Evans,5660,,,,https://www.youtube.com/channel/UC6CXrnJw3tDV3-BNJvk4qdA,UC6CXrnJw3tDV3-BNJvk4qdA
Daz 3D,90200,2025-11-10,1028,US,https://www.youtube.com/channel/UC38T95wHAxyCrOO6b1tD7Nw,UC38T95wHAxyCrOO6b1tD7Nw
feeel.d - 필디,6780,2025-11-17,195,KR,https://www.youtube.com/channel/UC4OyAam2-OOjiY1mStJ6yFA,UC4OyAam2-OOjiY1mStJ6yFA
3d 2d YouTube Channel,6040,2025-03-15,8293,TH,https://www.youtube.com/channel/UCal1yVc0fT4MdNpftWfcK6Q,UCal1yVc0fT4MdNpftWfcK6Q
안심팩토리_지선,10800,2025-11-06,9697,KR,https://www.youtube.com/channel/UCTpoCP45KSeHXtG5iAEDgsA,UCTpoCP45KSeHXtG5iAEDgsA
AI 디자이너 아인 (Designer Ain),9400,2025-05-28,24690,,https://www.youtube.com/channel/UCDVlNIEu4W3JG6JaG5uv17g,UCDVlNIEu4W3JG6JaG5uv17g
SFFILMSCHOOL 마야학원 CG&VFX 3D애니메이션학원,13800,2025-11-18,116,KR,https://www.youtube.com/channel/UCZtjKiYdvvzlUO3kWStWyyw,UCZtjKiYdvvzlUO3kWStWyyw
NDC,14300,2025-08-12,2493,KR,https://www.youtube.com/channel/UC3ZjKSQX9JJRCjw3aSrBXSg,UC3ZjKSQX9JJRCjw3aSrBXSg
Google for Developers,2560000,2025-11-18,313,US,https://www.youtube.com/channel/UC_x5XG1OV2P6uZZ5FSM9Ttw,UC_x5XG1OV2P6uZZ5FSM9Ttw
3D Shaker,5950,2025-07-17,1674,SK,https://www.youtube.com/channel/UCbnFiBNTg3pB_Y8yHrPj66g,UCbnFiBNTg3pB_Y8yHrPj66g
"Aung Par Say ( 2D , 3D )",90500,2025-11-17,4346,SE,https://www.youtube.com/channel/UCp6j9GjTrCLupEoQaHfVcRg,UCp6j9GjTrCLupEoQaHfVcRg
미미미누,1880000,2025-11-18,259,KR,https://www.youtube.com/channel/UCyNHdF4hMxHUFSsPbY24p6A,UCyNHdF4hMxHUFSsPbY24p6A
3Dnot2D,68000,2025-09-17,1089,,https://www.youtube.com/channel/UCYHC5MP7UQ8qd8ZErrXhjWQ,UCYHC5MP7UQ8qd8ZErrXhjWQ
기묘한 자동화,43600,2024-01-13,302337,KR,https://www.youtube.com/channel/UChLHvrqxYRGFdHCVEReD0GQ,UChLHvrqxYRGFdHCVEReD0GQ
Hj,7780,2025-11-18,8,KR,https://www.youtube.com/channel/UCTBu37OlghCIVxgklhRadXg,UCTBu37OlghCIVxgklhRadXg
3DCoat,24700,2025-11-05,502,,https://www.youtube.com/channel/UCkj0Q5hTgsyROJU4dlNu0Mg,UCkj0Q5hTgsyROJU4dlNu0Mg
Christina Kent Art,37600,2025-11-16,1873,US,https://www.youtube.com/channel/UC4ZdydXqUXPZsx7OifsMbrA,UC4ZdydXqUXPZsx7OifsMbrA
빨간내복야코,1240000,2025-11-17,65997,KR,https://www.youtube.com/channel/UCWhiqHa4dVohOTSUQwK-l2g,UCWhiqHa4dVohOTSUQwK-l2g
ТимсайсаVFX,16300,2025-11-14,1162,,https://www.youtube.com/channel/UCGt1EX6-UFi4_R28mFXSA3w,UCGt1EX6-UFi4_R28mFXSA3w
MVK Art's,135000,2025-10-29,1990,IN,https://www.youtube.com/channel/UCkb3KRB72YBKf9cEHKgh41A,UCkb3KRB72YBKf9cEHKgh41A
3DWolf,27600,2025-09-10,3738,IN,https://www.youtube.com/channel/UCMznAz52INVYSOa6bt_xu3w,UCMznAz52INVYSOa6bt_xu3w
DesignGoRhythm,18600,2025-11-15,53,IN,https://www.youtube.com/channel/UCeGlcwE6gmXTYZfWeuIfggA,UCeGlcwE6gmXTYZfWeuIfggA
Caffe AI,16200,2025-11-17,1880,KR,https://www.youtube.com/channel/UCY5BuZgpoeOBkx1GJQ7vlYQ,UCY5BuZgpoeOBkx1GJQ7vlYQ
Digital Clay,12300,2023-09-06,451,IT,https://www.youtube.com/channel/UC_JzGeCHnGFHLFWynzX4zhA,UC_JzGeCHnGFHLFWynzX4zhA
Poliigon,86300,2025-10-13,632,AU,https://www.youtube.com/channel/UCWgn0IupCxKKxjPDn3NHMWg,UCWgn0IupCxKKxjPDn3NHMWg
시간순삭s,151000,2025-08-13,51501,KR,https://www.youtube.com/channel/UCGKIpPxf0U0WWOn6RsT1wGw,UCGKIpPxf0U0WWOn6RsT1wGw
Simply 3D,33200,2022-04-05,1755,CA,https://www.youtube.com/channel/UC1IBFXQHmFZHSDh95Av-3CA,UC1IBFXQHmFZHSDh95Av-3CA
여성동아,30000,2025-11-17,281,KR,https://www.youtube.com/channel/UCjGNfYjt4YF9Ni-re6eikaw,UCjGNfYjt4YF9Ni-re6eikaw
뽀구미,677000,2025-11-17,33849,KR,https://www.youtube.com/channel/UCO78BQwAIG-pEfhgJEt-VRQ,UCO78BQwAIG-pEfhgJEt-VRQ
선물포장 스튜디오 _ 롤티앤,5090,2018-03-13,10197,,https://www.youtube.com/channel/UCNFA34mQOszqZQAI9gE64pQ,UCNFA34mQOszqZQAI9gE64pQ
uMake,11700,2025-05-02,693,US,https://www.youtube.com/channel/UCD832jnj8O-H9IzYGQautxA,UCD832jnj8O-H9IzYGQautxA
CG맨,39200,2025-10-21,1391,KR,https://www.youtube.com/channel/UCl4SM5lq--jqqI2u1z8Gfng,UCl4SM5lq--jqqI2u1z8Gfng
GH Parametric Design,25300,2025-11-17,0,KR,https://www.youtube.com/channel/UCT2z9Nx2sK9kbvOuju-0M7A,UCT2z9Nx2sK9kbvOuju-0M7A
3DGreenhorn,167000,2025-05-07,7500,US,https://www.youtube.com/channel/UCu0NnMWYiqPe5ffnGxwpnCg,UCu0NnMWYiqPe5ffnGxwpnCg
AI하쥬,12900,2025-10-20,364,KR,https://www.youtube.com/channel/UCdDSL8uWHR1dfOHh1QSWtnQ,UCdDSL8uWHR1dfOHh1QSWtnQ
흥미창작소,113000,2025-11-06,77613,KR,https://www.youtube.com/channel/UC_K4BGOkYBvhz1ycn61bjBw,UC_K4BGOkYBvhz1ycn61bjBw
2D3D Myanmar,385000,2025-11-17,54931,TH,https://www.youtube.com/channel/UCRcpwWKLHK5_6hZT9YN_wqA,UCRcpwWKLHK5_6hZT9YN_wqA
3D Printer Academy,514000,2025-11-12,147593,US,https://www.youtube.com/channel/UC4OPqfX3clJgmb_K72Pu-kA,UC4OPqfX3clJgmb_K72Pu-kA
경기콘텐츠진흥원,30500,2025-11-18,1,KR,https://www.youtube.com/channel/UCZNg5CV7KV4oIgLGP04TSdg,UCZNg5CV7KV4oIgLGP04TSdg
Ben Cloward,77400,2025-11-13,1514,US,https://www.youtube.com/channel/UCoG9TB1eL6dm9eNbLFueHBQ,UCoG9TB1eL6dm9eNbLFueHBQ
Mii Paintings,475000,2025-11-16,16748,US,https://www.youtube.com/channel/UCYOO4iZpEqJxTv4_ItyTQSw,UCYOO4iZpEqJxTv4_ItyTQSw
숏마나,21500,2025-11-17,12592,KR,https://www.youtube.com/channel/UCcf0TYUGclFNxeUFijgxL6w,UCcf0TYUGclFNxeUFijgxL6w
IanHubert,742000,,,,https://www.youtube.com/channel/UCbmxZRQk-X0p-TOxd6PEYJA,UCbmxZRQk-X0p-TOxd6PEYJA
카페인3D,27600,2025-09-23,6002,KR,https://www.youtube.com/channel/UCVh-Cf5beC6vH9lbIyLUa8g,UCVh-Cf5beC6vH9lbIyLUa8g
쓰리디인하,7790,2025-11-17,2230,KR,https://www.youtube.com/channel/UCWOaj_fsGQlF6BO4L0YxwJw,UCWOaj_fsGQlF6BO4L0YxwJw
메가게임TV,55300,2025-11-13,1030,KR,https://www.youtube.com/channel/UCyvnKtxpbGZ4UUWmFGow0aQ,UCyvnKtxpbGZ4UUWmFGow0aQ
Farlands,8220,2025-11-17,41,RO,https://www.youtube.com/channel/UCKmGmd4K-Kv17fu0TMJ5Z0A,UCKmGmd4K-Kv17fu0TMJ5Z0A
3D Beast,40000,2025-09-25,2530,US,https://www.youtube.com/channel/UCpJFDcvGuDMVE7GoAvkrGmw,UCpJFDcvGuDMVE7GoAvkrGmw
EO Korea,739000,2025-11-15,26979,KR,https://www.youtube.com/channel/UCQ2DWm5Md16Dc3xRwwhVE7Q,UCQ2DWm5Md16Dc3xRwwhVE7Q
PowerPro Academy,11700,2025-11-12,1630,IN,https://www.youtube.com/channel/UCFm7o3PHs5dpTOJgZrxz16Q,UCFm7o3PHs5dpTOJgZrxz16Q
뭐랭하맨,447000,2025-11-17,262689,KR,https://www.youtube.com/channel/UC6Qi6gcKP9VOHrIcFLtISmQ,UC6Qi6gcKP9VOHrIcFLtISmQ
Graffinity,18800,2025-11-17,1517,CZ,https://www.youtube.com/channel/UC5u_eRyDSn4e2iJLVpetrHA,UC5u_eRyDSn4e2iJLVpetrHA
Life in 3D,588000,2025-10-31,56837,US,https://www.youtube.com/channel/UC6hUJrqT-f4lfKHQ6_gOw2A,UC6hUJrqT-f4lfKHQ6_gOw2A
밥피티 bop pt,283000,2025-11-16,154364,KR,https://www.youtube.com/channel/UCnRUf8vKY2L9uOwqsqz-wlA,UCnRUf8vKY2L9uOwqsqz-wlA
Mais Design 3D,11100,2025-11-17,75,BR,https://www.youtube.com/channel/UC1qDYEVyMUGJOwcjU83Xxiw,UC1qDYEVyMUGJOwcjU83Xxiw
Inbound Shovel,166000,2025-11-16,845,US,https://www.youtube.com/channel/UCdYwjLVP-98bptdlQFO_5zQ,UCdYwjLVP-98bptdlQFO_5zQ
Creative Corner,9380,2025-04-14,2877,PK,https://www.youtube.com/channel/UCAQzaL2xKN_1DUFPrQ3CfXQ,UCAQzaL2xKN_1DUFPrQ3CfXQ
"아인프로(구, 프로매니아)",8260,2025-11-16,209,KR,https://www.youtube.com/channel/UCfAW2YkTFeVLdnXnzy8MHWg,UCfAW2YkTFeVLdnXnzy8MHWg
펄크루트,7040,2025-11-13,654,KR,https://www.youtube.com/channel/UCTnYEWZEBuxwngYZ-dezjXg,UCTnYEWZEBuxwngYZ-dezjXg
VFXEdu,15900,2025-11-18,71,KR,https://www.youtube.com/channel/UC3BaoTQ0TngNK0amK4I78Aw,UC3BaoTQ0TngNK0amK4I78Aw
홍아린_AI 디자인,19000,2025-11-16,289,,https://www.youtube.com/channel/UCxPcb3p7xndgnYBvZW_lcmg,UCxPcb3p7xndgnYBvZW_lcmg
Levi Magony,140000,2025-08-27,3627274,HU,https://www.youtube.com/channel/UC-qC-Fmxe949YVQrOYb8NrA,UC-qC-Fmxe949YVQrOYb8NrA
글씨 유튜버 노틀담,215000,2025-11-17,0,KR,https://www.youtube.com/channel/UCgKFXQjHMscwlhLYJKIfdiA,UCgKFXQjHMscwlhLYJKIfdiA
GDC Festival of Gaming,548000,2025-10-23,2350,US,https://www.youtube.com/channel/UC0JB7TSe49lg56u6qH8y_MQ,UC0JB7TSe49lg56u6qH8y_MQ
블렌더하는 땅킹,19900,2025-11-05,18051,KR,https://www.youtube.com/channel/UCHhLlESMqmvKlWCNQzobAkQ,UCHhLlESMqmvKlWCNQzobAkQ
CG Spectrum,26800,2025-11-07,0,AU,https://www.youtube.com/channel/UCGmf0-IO40vNPRjcXacrb8Q,UCGmf0-IO40vNPRjcXacrb8Q
고라니TV - 게임개발 채널,19100,2025-07-05,629,KR,https://www.youtube.com/channel/UCqzWomWZKZUKOdT0sQdWFPQ,UCqzWomWZKZUKOdT0sQdWFPQ
My 3D Arts ,14100,2025-10-31,136,IN,https://www.youtube.com/channel/UCoa-wBgL_h2S7NOBLR9Qlgw,UCoa-wBgL_h2S7NOBLR9Qlgw
Nedy Pictures,16000,2025-11-17,1054,NG,https://www.youtube.com/channel/UCbK-Ubj415MMZPel4Me_Fgg,UCbK-Ubj415MMZPel4Me_Fgg
Lychee Game Labs,70300,2025-09-26,70177,GB,https://www.youtube.com/channel/UCxdyC7_ZoTzeJqIZHsmAy9Q,UCxdyC7_ZoTzeJqIZHsmAy9Q
디토 스튜디오 DITO studio ,41000,2025-09-10,23590,KR,https://www.youtube.com/channel/UCebksDLZhLfoyCzFy2OnJCg,UCebksDLZhLfoyCzFy2OnJCg
"돈버는 상세페이지 꿀팁, 코어페이지",6850,2025-11-17,65,KR,https://www.youtube.com/channel/UCDTK_LCr3L2MjAE0S7EtJXw,UCDTK_LCr3L2MjAE0S7EtJXw
다이슈,131000,2024-11-01,801967,KR,https://www.youtube.com/channel/UCE-eKVKUH1kG9jaJ_Gll-8Q,UCE-eKVKUH1kG9jaJ_Gll-8Q
unreal magic,12800,2025-05-08,2773,AT,https://www.youtube.com/channel/UClYR7ilx78ng-vol35LHm-Q,UClYR7ilx78ng-vol35LHm-Q
게임호프,7780,2024-10-04,138047,KR,https://www.youtube.com/channel/UCTqsQYoyXNoMXA8uwk6p3kg,UCTqsQYoyXNoMXA8uwk6p3kg
이름 없는 사랑 이야기,255000,2025-11-17,6385,TR,https://www.youtube.com/channel/UCyCLqK1qv9eRmjjAu9B1e7g,UCyCLqK1qv9eRmjjAu9B1e7g
YTN 사이언스,834000,2025-11-18,3,KR,https://www.youtube.com/channel/UCZdBJIbJz0P9xyFipgOj1fA,UCZdBJIbJz0P9xyFipgOj1fA
Vick Arts,559000,2025-11-17,112180,BR,https://www.youtube.com/channel/UCqB2aWit3hpNQTkXfCGSWpw,UCqB2aWit3hpNQTkXfCGSWpw
지식줄고양,886000,2025-11-17,1058710,,https://www.youtube.com/channel/UCPDKAhacqpqmP7aXWem3_Jg,UCPDKAhacqpqmP7aXWem3_Jg
Serge Gatari,64900,2025-11-16,848,US,https://www.youtube.com/channel/UCrJlKsfZLj6ZLYlPwo1uZCw,UCrJlKsfZLj6ZLYlPwo1uZCw
딥러닝논문읽기모임,13500,2025-11-01,452,KR,https://www.youtube.com/channel/UCDULrK2OJsiDhFroa2Aj_LQ,UCDULrK2OJsiDhFroa2Aj_LQ
롤스토리디자인연구소,331000,2025-11-18,13,KR,https://www.youtube.com/channel/UCL6y-MRePH3-qV2ClOoetkw,UCL6y-MRePH3-qV2ClOoetkw
사나고 Sanago,4080000,2025-11-01,256032,KR,https://www.youtube.com/channel/UCd4FmcWIVdWAy0-Q8OJBloQ,UCd4FmcWIVdWAy0-Q8OJBloQ
Daniel Krafft,2380000,2025-10-25,479237,US,https://www.youtube.com/channel/UCojEXrCBzO-cP2N5YlRcrWw,UCojEXrCBzO-cP2N5YlRcrWw
챗GPT강사 이도혜,24200,2025-11-18,4,KR,https://www.youtube.com/channel/UCWOyWT0vXHyEwOhfwvilwgg,UCWOyWT0vXHyEwOhfwvilwgg
真探玩赚AI,13400,2025-11-04,5395,HK,https://www.youtube.com/channel/UClYX0s4Ck8jkjpNye1bZ5Ig,UClYX0s4Ck8jkjpNye1bZ5Ig
2D 3DMyanmar,180000,2025-11-18,204,TH,https://www.youtube.com/channel/UCdE42QlEHIG4klUsUfg2X6Q,UCdE42QlEHIG4klUsUfg2X6Q
3DTudor,48000,2025-11-18,395,US,https://www.youtube.com/channel/UC1NVCXV6Be8twf-9rGrLacQ,UC1NVCXV6Be8twf-9rGrLacQ
돈버는 온라인자판기,158000,2025-10-06,5291,KR,https://www.youtube.com/channel/UCJ8Vr4j-hNx6BT1FC_F1keQ,UCJ8Vr4j-hNx6BT1FC_F1keQ
이득우,7640,2018-10-10,737931,KR,https://www.youtube.com/channel/UCt_fa1d5aHEl69_Bll0w1Ww,UCt_fa1d5aHEl69_Bll0w1Ww
PJ Chen Jewelry Design ,89400,2025-11-17,417,US,https://www.youtube.com/channel/UCR3Dddx8nw4CYSkKmlvzXiA,UCR3Dddx8nw4CYSkKmlvzXiA
서울대학교AI연구원,11800,2025-10-22,556,KR,https://www.youtube.com/channel/UCrBnlsMvvKlRgUESkV_CwXA,UCrBnlsMvvKlRgUESkV_CwXA
Super Normals,20800,2025-09-18,254,IN,https://www.youtube.com/channel/UCCMGF7XJtu8IRcae_eY7y4g,UCCMGF7XJtu8IRcae_eY7y4g
markiedoesmath,159000,2025-10-30,181,,https://www.youtube.com/channel/UCZhsAU2BvmRe11K2N2_CENg,UCZhsAU2BvmRe11K2N2_CENg
Home Design 3D,30600,2021-04-07,8744,FR,https://www.youtube.com/channel/UC8Y13TBoZMo2C_mjZAzvolQ,UC8Y13TBoZMo2C_mjZAzvolQ
Varun Mayya,1000000,2025-11-17,11126,IN,https://www.youtube.com/channel/UCsQoiOrh7jzKmE8NBofhTnQ,UCsQoiOrh7jzKmE8NBofhTnQ
Blender Secrets,278000,2025-11-17,2407,BE,https://www.youtube.com/channel/UCp7EwodJcppc6GqiRcnCpOw,UCp7EwodJcppc6GqiRcnCpOw
Civvie 11,480000,2025-11-10,187620,US,https://www.youtube.com/channel/UC21uZkfXpT8rPY-gPgMiCwA,UC21uZkfXpT8rPY-gPgMiCwA
비지오랩,22000,2025-11-13,3507,KR,https://www.youtube.com/channel/UCTjuJv16RIobb8Ej3LgyVnw,UCTjuJv16RIobb8Ej3LgyVnw
Mr Nunez,50400,2025-11-12,1706,US,https://www.youtube.com/channel/UC9fWxyr1EHpZ7wdnnC_IiaA,UC9fWxyr1EHpZ7wdnnC_IiaA
Linn Yar,24300,2025-02-12,1587,,https://www.youtube.com/channel/UC4rAQuSELaThc8bLCu7rFpg,UC4rAQuSELaThc8bLCu7rFpg
Alamin,57000,2025-11-17,1013,US,https://www.youtube.com/channel/UCHNWKXRh_O3oX5ew47lW44Q,UCHNWKXRh_O3oX5ew47lW44Q
게임하는 누누집사,5280,2025-11-17,84,KR,https://www.youtube.com/channel/UC4ckS118qdOEsZl8cYGK83g,UC4ckS118qdOEsZl8cYGK83g
건축사 이관용건축학교,131000,2025-11-18,92,KR,https://www.youtube.com/channel/UCFbqN5rsfuVIcxLC-VKz_ug,UCFbqN5rsfuVIcxLC-VKz_ug
Alexis Vildier,14000,2025-11-17,999,FR,https://www.youtube.com/channel/UCbbAg5816Hp7JEh1WiSgDUw,UCbbAg5816Hp7JEh1WiSgDUw
School of Visual Arts,80100,2025-11-18,1182,US,https://www.youtube.com/channel/UCGtHt3t1jN0-NlqCg0ymnug,UCGtHt3t1jN0-NlqCg0ymnug
유튜브신쌤,138000,2025-11-17,302,KR,https://www.youtube.com/channel/UC-6DLwseTZG-l4JprVV2MIQ,UC-6DLwseTZG-l4JprVV2MIQ
Redmoon Studio,6030,2025-10-16,105,,https://www.youtube.com/channel/UC0CuQYRsb-XmLg2G-Nf-Euw,UC0CuQYRsb-XmLg2G-Nf-Euw
ABC7 News Bay Area,651000,2025-11-18,282,US,https://www.youtube.com/channel/UCYUbNjkuE4lsr2v1Id2O1oA,UCYUbNjkuE4lsr2v1Id2O1oA
itx_kunwar,609000,2025-11-17,89074,,https://www.youtube.com/channel/UCvk543-8WOq4SQFfTvIDwUg,UCvk543-8WOq4SQFfTvIDwUg
